evaluation,offline_var_0,offline_var_1,offline_var_2,offline_var_3,offline_var_4,offline_var_5,offline_var_6,offline_var_7,offline_var_8,offline_var_9,offline_var_10,offline_var_11,offline_var_12,offline_var_13,offline_var_14,offline_var_15,offline_var_16,offline_var_17,offline_var_18,offline_var_19,offline_var_20,offline_var_21,offline_var_22,offline_var_23,offline_var_24,offline_var_25,offline_var_26,offline_var_27,offline_var_28,offline_var_29,offline_var_30,offline_var_31,offline_var_32,offline_var_33,offline_var_34,offline_var_35,offline_var_36,offline_var_37,obj_Maximize_Volume,con_Maintain_L/D_Ratio,38_DV_Model_cl,38_DV_Model_cd,38_DV_Model_Volume,38_DV_Model_CL,38_DV_Model_CD,38_DV_Model_K,38_DV_Model_-CL,38_DV_Model_-CD,38_DV_Model_-K,convergence_metric,acqf_value
317,-0.109937922,-0.056629937,0.04833907,-0.198034656,0.039534333,0.097396036,0.105006949,0.003088928,-0.163084618,-0.030144949,-0.089007394,-0.070711488,0.335219135,0.27115226,0.241977034,0.08434533,0.250150641,0.303481091,0.343582306,-0.012074475,0.183915845,0.003755439,0.114295203,0.117477121,-0.022289258,0.052084933,0.13819192,0.013419443,0.069378675,0.090907186,-0.024972028,0.025047633,-0.188938307,-0.193612416,0.026964591,-0.093187341,0.005549962,-0.021596782,13.28948156,-1.057141195,3.855376857,1.12409843,13.28948156,3.855376857,1.12409843,3.429750236,-3.855376857,-1.12409843,-3.429750236,2.870680061,0
318,0.265754698,-0.108244804,0.084498884,0.162919984,0.112278579,-0.094150621,0.038256883,0.020922197,-0.091449584,-0.060545815,-0.147739425,-0.105867096,0.446172059,-0.034823698,0.348908038,0.362688343,0.304736867,0.355263757,0.375496015,0.215415824,0.261458311,0.026268997,-0.016305892,0.273198122,0.00036075,0.14425188,0.066458773,0.01873834,0.059943174,0.066262162,-0.008684065,0.031858868,-0.121759981,-0.096966364,-0.040029664,-0.042116388,-0.093467215,-0.074232067,13.65859389,-0.881437465,3.140521774,0.871047531,13.65859389,3.140521774,0.871047531,3.605453966,-3.140521774,-0.871047531,-3.605453966,2.870680061,0
319,-0.020860796,-0.054589336,-0.044521741,-0.074221089,-0.218117763,-0.011461788,0.125855492,-0.083235368,-0.126641201,-0.037025626,-0.053550065,-0.113795405,0.249447796,-0.074216819,-0.011109675,0.165867803,0.200436007,0.294764431,0.086831991,0.217353707,0.190144778,-0.002827601,0.005334481,0.11911621,-0.02914841,0.11542725,0.18184261,0.108052176,0.036512314,0.036089293,0.014503012,-0.093502551,-0.040247012,-0.039006453,-0.172783984,-0.08134278,-0.083888219,-0.015521546,12.46387146,-0.800462227,3.68899834,1.000696917,12.46387146,3.68899834,1.000696917,3.686429204,-3.68899834,-1.000696917,-3.686429204,2.870680061,0
320,-0.051555678,0.259656636,0.048483269,0.069877891,-9.36E-06,0.188891492,-0.097990647,-0.089523097,0.032545569,-0.004562124,0.01154141,-0.039943092,0.447187874,0.17657736,0.181695773,0.259930688,0.191392621,0.122547828,0.056394689,-0.044909541,0.266482855,0.028814493,-0.047738333,-0.018578192,0.030259437,0.005547581,-0.022853563,-0.022742572,0.116803925,0.011093742,0.043609245,0.038926272,-0.100732529,0.005954108,-0.121429769,-0.044491374,0.00671583,-0.030147405,10.85973678,-0.63489471,3.943534907,1.023763828,10.85973678,3.943534907,1.023763828,3.851996721,-3.943534907,-1.023763828,-3.851996721,2.870680061,0
321,0.075565001,0.068256119,0.029124226,-0.064395665,0.246227436,0.122054797,-0.099798282,-0.022673565,0.048574172,-0.084244765,-0.10489225,-0.072592165,0.492640761,0.463458328,-0.052381887,0.287865815,0.299547258,0.002798524,0.167912976,0.245406826,0.131521198,0.004014465,-0.007218707,0.01538984,0.047831129,0.13872096,0.199603572,-0.005164611,0.127584506,0.014823865,0.040424588,0.009539216,-0.003075553,-0.184446861,-0.189016085,-0.098532103,-0.012489224,-0.085015593,12.00651185,-0.801820314,4.01553836,1.089677304,12.00651185,4.01553836,1.089677304,3.685071117,-4.01553836,-1.089677304,-3.685071117,2.870680061,0
322,0.330452777,0.048517199,0.198785572,0.005971901,-0.228121477,-0.175719294,0.093386136,0.110489485,0.043160645,-0.18656657,0.001048492,0.004291502,0.013611575,0.155868863,0.394099416,0.025380731,-0.029040202,0.093683633,0.372453475,0.293451496,0.153452584,0.097051616,0.093984311,0.164224678,0.007977708,0.081340113,0.034675136,0.141729541,0.103781983,0.093562607,-0.098491774,-0.037435607,0.028228278,-0.183696591,-0.137037289,0.016380721,-0.033846389,-0.012854292,12.67667886,-0.500468842,3.641350609,0.913438184,12.67667886,3.641350609,0.913438184,3.986422588,-3.641350609,-0.913438184,-3.986422588,2.870680061,0
323,0.385857448,0.08795907,0.114533969,0.287096358,-0.083029036,0.023317597,-0.088047311,0.108268731,0.007238785,0.004509927,-0.094298637,-0.124299858,0.097858027,0.499077277,0.304351611,0.295222127,0.024122351,0.163937172,0.20774633,0.125582499,0.280326502,0.149501798,-0.002181945,0.263817584,0.179984976,-0.012174546,-0.043074366,0.124206733,0.023033268,0.052830804,-0.004581529,0.021771958,-0.030409043,-0.125928058,-0.032746502,0.016877697,-0.038977931,-0.088932812,12.35112222,-0.355693588,3.246198969,0.785776691,12.35112222,3.246198969,0.785776691,4.131197843,-3.246198969,-0.785776691,-4.131197843,2.870680061,0
324,0.157120919,0.0534705,0.010336258,-0.243059619,0.231213028,0.074112937,-0.1211099,0.093551828,-0.09618681,-0.187795116,-0.125393596,-0.105587862,0.080583604,-0.070678012,0.333616025,0.171946683,-0.046944377,0.232834824,0.389868019,0.162209887,0.276235352,0.215753416,0.188450422,0.195236957,0.077824637,0.005480464,0.047693657,0.078685859,0.106600358,0.047698334,0.032829655,0.042190177,-0.008155955,-0.163775489,-0.160797461,-0.139513827,-0.0953694,-0.035503536,12.68589136,-1.022715591,4.34171799,1.25331917,12.68589136,4.34171799,1.25331917,3.46417584,-4.34171799,-1.25331917,-3.46417584,2.870680061,0
325,0.262439875,0.287146352,0.140020259,-0.110203533,-0.116117434,0.176741543,-0.066626228,-0.039067149,-0.047015598,-0.199345947,-0.099936314,-0.014431175,0.117788798,0.149234018,0.310460633,-0.006921123,0.125458788,0.05414305,0.345062892,0.284115164,0.239169538,0.179985123,0.292173935,0.040607613,0.085694895,0.021084087,0.103390106,0.152665544,0.029511017,0.004815619,0.052188099,-0.056227687,-0.124358254,-0.114427534,-0.105062838,-0.021224756,0.017415804,-0.005458057,12.31902011,-0.715523665,3.990336938,1.058060944,12.31902011,3.990336938,1.058060944,3.771367766,-3.990336938,-1.058060944,-3.771367766,2.870680061,0
326,0.18677015,-0.105314043,-0.042869769,0.299758402,0.160331937,-0.199543979,0.149866938,-0.111969888,-0.028204938,-0.076393546,-0.023958663,0.029930462,0.318075252,0.499467249,0.449308563,0.316610824,-0.04996779,-0.079442308,0.048010973,0.19748603,0.114934983,0.249677039,-0.049690916,0.04766033,-0.029906005,-0.01991283,-0.049686399,0.062691202,-0.029886779,-0.019899924,-0.099885173,-0.099961725,-0.168171351,-0.199916001,0.029929411,-0.149828811,0.019967045,0.009930368,12.16701342,0.106069885,3.43956445,0.748877296,12.16701342,3.43956445,0.748877296,4.592961315,-3.43956445,-0.748877296,-4.592961315,2.881003837,0.059475032
327,0.134257869,-0.073933383,0.192310456,0.01430254,-0.027101419,0.056500645,0.11441805,0.027998506,-0.192493434,-0.049342141,-0.065084251,-0.04878319,-0.070930854,0.062012528,0.14749636,0.382338711,0.18719546,0.352434416,0.095833542,0.026921166,0.006915608,0.103320068,0.139580364,0.274602188,0.083345813,0.048345192,0.189706481,0.096847821,0.100840633,-0.015151577,-0.000199447,-0.014511433,0.038684298,-0.077923567,-0.107467627,-0.080454292,-0.003850292,-0.039715812,11.46904208,-0.609955603,3.510810995,0.90556335,11.46904208,3.510810995,0.90556335,3.876935828,-3.510810995,-0.90556335,-3.876935828,2.881003837,0
328,0.021997713,0.129822366,-0.095704954,0.05875527,0.054296605,0.198337089,-0.002780784,-0.017833574,-0.157280923,0.043656982,-0.01839779,-0.105418571,0.431503799,0.488031781,0.367459243,0.254983244,-0.031173914,0.37950524,0.313823324,0.163889635,0.297224582,0.062486328,-0.004498761,0.25747255,0.086490453,0.189548864,0.038340827,0.157876742,0.000121813,0.046892651,-0.030203881,-0.085905896,-0.020560076,-0.000713892,-0.087915162,-0.085411928,-0.059739366,0.000229929,14.1453218,-0.966726414,3.397316577,0.965101511,14.1453218,3.397316577,0.965101511,3.520165017,-3.397316577,-0.965101511,-3.520165017,2.881003837,0
329,0.229141394,0.059524098,0.116237784,0.193833065,-0.089333909,-0.124264976,0.036756857,-0.115941817,-0.001026504,0.035825304,-0.000877255,-0.085954814,-0.024634746,0.193245633,-0.030824993,0.366200867,0.325442677,0.338985341,0.372416063,0.372249775,0.298085758,0.205371762,-0.015427856,0.045069134,0.014337101,0.172058601,-0.046068336,0.048783521,0.054488482,0.065371291,0.039633557,0.051237944,0.024105643,-0.078889814,-0.004019268,-0.072248332,-0.037834983,-0.052352078,12.99256566,-0.498530297,3.325333876,0.833759473,12.99256566,3.325333876,0.833759473,3.988361133,-3.325333876,-0.833759473,-3.988361133,2.881003837,0
330,0.329267266,0.057686172,0.177368895,-0.038667928,0.147904364,0.102795035,0.126728953,0.021841495,0.038040038,-0.0581857,-0.102696296,-0.013138501,0.286894242,0.165273388,0.262200147,0.041903085,0.318036012,0.288175196,0.287637981,-0.034130971,-0.024960223,0.127875889,0.104736998,0.199509743,-0.003539853,0.182369687,0.114846627,0.136758134,0.020852304,0.001764028,-0.094906869,0.028704491,-0.014968846,-0.108020581,-0.053306592,-4.98E-05,-0.109489408,-0.051883533,11.38097673,-0.613609632,3.348170455,0.864427281,11.38097673,3.348170455,0.864427281,3.873281799,-3.348170455,-0.864427281,-3.873281799,2.881003837,0
331,0.294418438,0.027695881,0.055491743,0.219279256,0.007495512,0.086088061,0.089575778,0.119039064,-0.127111004,-0.131046675,-0.094824121,-0.149099257,-0.064261702,0.190333436,-0.092460526,0.30926815,0.303637111,0.080016386,0.031508229,0.208149907,0.277941594,0.040989462,0.043222464,-0.028498016,0.148900779,0.126033321,0.039201455,-0.009031641,0.057092426,0.047762593,0.005045249,-0.000357507,-0.073913924,-0.175150116,-0.182843725,-0.134599126,-0.076391648,-0.000525855,10.75735094,-0.152392537,3.451779115,0.796350212,10.75735094,3.451779115,0.796350212,4.334498894,-3.451779115,-0.796350212,-4.334498894,2.881003837,0
332,0.174253263,0.050684128,0.126709699,-0.165606639,0.025977381,-0.042663209,-0.069451277,0.03819808,-0.189184199,-0.035869746,-0.001541786,-0.058016044,-0.001985545,0.337880552,-0.033787171,0.024847155,0.072363793,-0.009260975,0.07440828,0.163579195,0.188047393,0.090643397,0.081067485,0.049302395,0.053382636,0.05032411,0.163041574,0.124894877,0.040599237,0.012819741,0.008597074,-0.070851812,-0.065726956,-0.009507363,-0.013850882,0.015925419,-0.021410563,-0.085311742,11.0310876,-0.370128366,4.121578662,1.001169753,11.0310876,4.121578662,1.001169753,4.116763065,-4.121578662,-1.001169753,-4.116763065,2.881003837,0
333,0.264599135,0.089759767,-0.031179486,0.064993363,-0.007928183,0.005268946,-0.097798632,0.073155295,-0.126737331,0.02228683,-0.083057877,-0.125356891,0.463340626,-0.084482827,0.017518403,0.316274484,0.176058019,0.257401425,0.24289701,0.143163851,0.118815883,0.069959071,-0.018669475,0.166653853,0.185919616,0.195722243,0.060666613,0.127848057,0.057772237,-0.011350885,-0.067445161,0.095822631,-0.178138797,-0.042249556,0.027333922,-0.040887581,9.04E-05,0.008305176,12.31656248,-0.710970251,3.361628579,0.89028039,12.31656248,3.361628579,0.89028039,3.77592118,-3.361628579,-0.89028039,-3.77592118,2.881003837,0
334,0.127848302,-0.008114522,0.169876895,-0.051058832,0.23392536,-0.035347154,0.066439349,-0.11698738,-0.006841824,-0.1737625,-0.007222581,-0.103121507,0.016964606,0.380604,0.420686394,0.248375762,0.238186597,0.266310193,0.284032762,0.355182189,0.204491124,0.022632904,0.021869823,0.117349095,0.039608948,0.171236527,-0.00152688,0.120976281,0.0526345,0.015543714,-0.093141438,-0.084746848,-0.183855651,-0.074371675,-0.033633852,-0.087451049,-0.041894234,-0.024642603,13.54858989,-0.77376838,3.785618291,1.019524061,13.54858989,3.785618291,1.019524061,3.713123051,-3.785618291,-1.019524061,-3.713123051,2.881003837,0
335,0.345636945,0.056906624,0.073038454,0.179198748,-0.07093562,-0.060439046,-0.028544845,0.09072234,0.00134683,-0.031062559,-0.119981643,-0.048251437,-0.072921042,0.275536734,0.294100903,-0.020336618,0.000496143,0.124948064,0.098126143,0.351471614,0.072933542,-0.021592206,0.23510635,0.293300553,0.118198438,0.15112628,0.094931464,0.028896552,-0.021155012,-0.011497317,0.027515479,-0.035428138,0.030376014,-0.093337429,-0.136546149,-0.134564111,-0.101940229,-0.055458771,11.59680744,-0.31496877,3.363068334,0.80611953,11.59680744,3.363068334,0.80611953,4.171922661,-3.363068334,-0.80611953,-4.171922661,2.881003837,0
336,0.346527355,0.1513378,0.182268122,0.153034699,0.237626675,-0.076468929,-0.020818025,-0.093434892,-0.080317178,0.018668268,-0.140267938,-0.123895636,0.486071619,-0.040476618,-0.091392142,-0.05029858,0.115396093,-0.00148619,-0.020665423,0.341332189,0.005059436,0.14593201,0.299436003,0.046864252,-0.012215354,0.110161242,-0.047818636,0.173632842,0.096140064,0.054170916,-0.037877322,0.01290145,-0.047773964,-0.074202309,-0.023060928,-0.020569633,-0.02089601,-0.096194478,9.934916965,-0.331512665,3.297387517,0.793522733,9.934916965,3.297387517,0.793522733,4.155378766,-3.297387517,-0.793522733,-4.155378766,2.881003837,0
337,-0.128148026,0.166870794,0.031611793,0.209551786,-0.188765102,0.104826027,-0.062408877,0.100140358,0.038532117,-0.197842419,-0.121193253,-0.123360041,0.132430368,0.212652999,-0.04141256,0.299506572,0.314011595,0.210819879,0.008777217,0.220194318,-0.039556702,0.03256747,0.183827046,0.29699808,0.019054723,0.020859965,0.099665698,-0.018862769,-0.022440058,-0.008907932,0.027425123,0.062387009,-0.141466391,-0.179483183,-0.040657154,0.019143047,-0.034429488,-0.059330438,11.55825166,-0.595621664,3.893687849,1.000621412,11.55825166,3.893687849,1.000621412,3.891269767,-3.893687849,-1.000621412,-3.891269767,2.881003837,0
338,0.172293568,-0.058245446,0.043834761,-0.103233886,-0.057059035,0.104659517,0.144172281,-0.035408358,0.04519382,-0.130293106,-0.122314285,-0.078066643,0.324915806,0.233158864,0.240520993,0.391335414,0.071163923,0.257261082,0.000733967,-0.058864346,0.081412397,0.0892567,0.247690136,0.254614933,0.028425263,-0.018151741,0.026516626,0.072062276,0.118575247,0.095926297,0.076231933,-0.070436416,-0.190830924,-0.072734811,-0.166233563,-0.149723108,-0.03409884,-0.020444502,12.18674617,-0.826713809,3.546328647,0.968895232,12.18674617,3.546328647,0.968895232,3.660177621,-3.546328647,-0.968895232,-3.660177621,2.881003837,0
339,0.392040504,0.054857057,0.088572615,0.121770442,-0.186943093,0.15133068,0.132418471,-0.031811029,0.068152596,0.029923342,-0.114126232,-0.111966674,0.444748692,0.276312974,0.219637385,0.220996884,0.263782669,0.13180797,0.289224921,0.304529534,-0.042478448,0.005798621,0.151982682,0.125347055,0.175646979,0.181722307,0.027204673,-0.017199982,0.112377895,0.097706295,-0.046026297,0.034680158,-0.001547379,-0.157638328,-0.014997907,-0.015231739,-0.049863887,-0.01376842,12.60465468,-0.56598423,3.153136147,0.804185354,12.60465468,3.153136147,0.804185354,3.920907201,-3.153136147,-0.804185354,-3.920907201,2.881003837,0
340,-0.135944963,0.208144979,-0.072565303,-0.014065792,-0.021017386,0.115022585,0.121187797,0.087914766,0.066379647,-0.138703272,-0.011710766,-0.13827515,0.434083215,-0.016967783,0.006720257,0.280553518,0.137890548,0.236986335,0.318887654,0.021764972,0.008366971,0.171560789,0.079711681,0.180985731,0.107292519,0.044112599,0.051646048,0.186781048,0.094398052,0.013465677,0.084025837,-0.027908214,-0.004427715,-0.157416756,-0.071578145,-0.062740564,-0.056749661,-0.043166119,11.98225228,-0.956001076,3.813158294,1.079942425,11.98225228,3.813158294,1.079942425,3.530890355,-3.813158294,-1.079942425,-3.530890355,2.881003837,0
341,0.022372297,-0.042754206,0.025719705,-0.234597334,0.146475199,0.091832308,0.131124236,-0.024515854,-0.049768488,-0.053464909,-0.001198592,-0.137192522,-0.059756367,0.310068902,0.370274151,0.337855898,0.212843839,-0.041247365,0.288934032,0.137804886,0.190038818,0.018962658,0.181409507,0.124664808,0.017569938,0.130803392,0.103845899,-0.027275143,0.086142415,0.063890953,-0.060021714,-0.099180313,-0.138983134,-0.041996612,-0.009230389,-0.137924885,-0.105344889,-0.062908027,12.69903171,-0.799379566,4.029053745,1.092621229,12.69903171,4.029053745,1.092621229,3.687511865,-4.029053745,-1.092621229,-3.687511865,2.881003837,0
342,0.271471966,0.097806651,0.167726721,0.043307321,-0.045953315,0.050306427,0.008581502,0.001579814,-0.101509784,-0.121689947,-0.119686477,-0.143660142,0.026507495,0.036656988,-0.062175929,0.371240546,0.232113848,-0.063556086,0.243030301,0.338897851,0.029311468,0.068320601,0.110499753,0.044585595,0.044766608,0.141078126,0.070603314,-0.017736928,0.114900275,-0.001540329,0.087693315,-0.072224388,-0.17879738,-0.113522344,-0.010835713,-0.1085995,-0.097401054,-0.059408611,11.10262868,-0.112670065,3.812119013,0.871496592,11.10262868,3.812119013,0.871496592,4.374221366,-3.812119013,-0.871496592,-4.374221366,2.881003837,0
343,0.025831076,-0.068320674,0.033876321,0.235522377,-0.078484174,-0.106015079,0.147516764,0.117187672,-0.007873916,-0.006136331,-0.102367306,-0.10792788,0.13218494,-0.098983183,0.238993248,0.284759995,0.254209438,0.374790102,0.397701387,0.134938133,0.193860572,0.078045683,-0.04968279,0.156793398,0.0771718,0.088236044,0.144517681,0.016231547,0.001789053,0.040844793,0.087335636,0.085841242,-0.081974254,-0.051058612,0.023962858,0.011998753,-0.109957475,-0.007247748,12.68452045,-0.493501853,3.329428906,0.833735062,12.68452045,3.329428906,0.833735062,3.993389577,-3.329428906,-0.833735062,-3.993389577,2.881003837,0
344,0.174071656,0.192495737,0.00313276,0.027872529,0.162551542,-0.06520166,0.134684069,0.028346979,-0.010059783,-0.125619055,-0.074830936,-0.013624923,0.251112598,0.20564243,0.114930066,0.231119888,0.069309384,0.37954067,0.048126242,0.192884401,0.174763126,-0.02304167,0.096992189,0.03959417,0.144478991,0.061004264,-0.047468984,0.100343707,0.133172142,0.061759466,0.054335137,0.094637492,-0.178563617,-0.074915893,-0.076209865,-0.015472264,-0.045591496,-0.076377691,11.74382082,-0.74659216,3.437712462,0.919100909,11.74382082,3.437712462,0.919100909,3.740299271,-3.437712462,-0.919100909,-3.740299271,2.881003837,0
345,0.119827165,0.004355747,-0.026596001,-0.067979818,0.06034951,0.19595476,0.069251192,0.056587669,-0.064130905,-0.175567236,-0.146792209,-0.063846408,0.226264274,0.18944204,0.407945969,-0.049597805,0.02502364,-0.049895413,-0.071875544,0.035216997,0.223102876,0.018276847,-0.007934382,0.216981202,0.075810989,0.18179452,0.183303395,0.147889531,0.008809353,0.066153904,-0.077920687,-0.091979446,-0.08641553,-0.067561636,-0.044446115,-0.11482792,-0.008814157,-0.017698144,11.09256075,-0.44776264,3.938290314,0.975034597,11.09256075,3.938290314,0.975034597,4.039128791,-3.938290314,-0.975034597,-4.039128791,2.881003837,0
346,0.006899394,0.057250043,0.064977728,0.271644294,0.016344867,0.116431828,0.047198478,-0.108965249,0.039083499,-0.079221878,-0.012997046,-0.092421032,0.4245998,0.391890746,0.225811424,0.05741525,0.283450875,0.183236666,-0.059319914,0.296114445,0.049386797,0.010264797,0.172628465,0.095929872,0.078418493,0.125619525,0.13710239,0.105667815,0.098535845,0.083495277,0.056678885,0.020064763,-0.05483344,-0.119118972,-0.111618227,-0.145348371,-0.065272905,-0.074655817,11.9338538,-0.622511564,3.33702582,0.863534625,11.9338538,3.33702582,0.863534625,3.864379867,-3.33702582,-0.863534625,-3.864379867,2.881003837,0
347,-0.117744659,0.160696733,-0.076113066,-0.18749989,0.22510309,0.056971109,0.132790719,-0.054024069,-0.0689004,-0.114517012,-0.120579326,-0.119342583,-0.063056736,0.076774509,0.361032833,0.06669582,0.30633543,0.194292489,-0.003388103,-0.009840036,0.009626116,0.217257281,0.269968757,0.120737045,0.005530423,0.05235684,-0.026718098,0.142940144,0.09251871,0.059267385,-0.076628413,0.072354664,-0.181107475,-0.138393036,-0.175869601,-0.119933882,-0.104297755,-0.042909446,11.29512231,-0.971895633,4.252739185,1.209884572,11.29512231,4.252739185,1.209884572,3.514995798,-4.252739185,-1.209884572,-3.514995798,2.881003837,0
